Date,Track,Race Name,Race,Market,Selection_ID,TAB_Number,Runner_Name,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value,,,
5/01/2024,Newcastle,R2 2030m Pace M,2,223162569,25101803,3,NIGHTWATCH STAR,10.39,0,30,0,,0.062913057,,,
5/01/2024,Newcastle,R2 2030m Pace M,2,223162569,26312023,2,GLENN FORD,26.9,0,85,0,,0.025410015,,,
5/01/2024,Newcastle,R2 2030m Pace M,2,223162569,26312030,7,BIG TIME HUSTLER,14.52,0,18.86,0,,0.015848254,,,
5/01/2024,Newcastle,R2 2030m Pace M,2,223162569,27870661,6,SWEET CREATION,5.3,0,4.4,0,,-0.038593482,,,
5/01/2024,Newcastle,R2 2030m Pace M,2,223162569,34138819,9,GLITTER STRIP,4.58,0,7.2,0,,0.079451722,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,1309270,3,GANDALF,3.86,1,2.13,1,,-0.210416211,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,36227933,10,STEALTH BOMBA,6.03,0,15.98,0,,0.103259256,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,38014167,9,UNCLE GREGORY,22.99,0,75,0,,0.030163839,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,41409741,8,SWEETLY SPOKEN,21.06,0,107.61,0,,0.038190564,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,47843066,6,MADAME WEST,16.86,0,104.78,1,,0.049768175,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,50090100,5,MY STELLA ROSE,4.96,0,3.55,1,,-0.080077238,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,54440949,7,KEAYANG MOON SHINE,22.71,0,80,0,,0.031533465,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,64536608,1,HAPPY HAMISH,11.14,0,14.2,0,,0.019344072,,,
5/01/2024,Newcastle,R3 1609m Pace M,3,223162571,64536609,2,MEGA RAGE,11.18,0,126.66,0,,0.081550286,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,9168990,5,SHIRALEE,9.66,0,10.5,0,,0.008281573,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,12050585,6,BETTOR TO BE TRICKY,9.69,0,2.94,1,,-0.23693688,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,39821055,8,MI FURIOSO TORO,20.87,0,155.71,0,,0.041493473,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,42258579,1,SPORTING ROBYN,17.69,0,82.73,0,,0.044441599,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,45197449,7,BARTELLO,3.85,0,9.71,0,,0.156753648,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,46969160,4,PAYTONS ROCK,5.26,1,5.55,1,,0.009933888,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,47663493,3,GOLFO PARADISO,9.25,0,6.8,0,,-0.038950715,,,
5/01/2024,Newcastle,R4 1609m Pace M,4,223162573,64536610,2,CORAL STRIDE,7.64,0,8.4,1,,0.011842433,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,2141761,5,SUGAR FOR MY HONEY,8.31,0,12.21,0,,0.038436862,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,2808722,3,ULTIMATE BIRD,2.01,1,4.14,1,,0.255966544,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,23390466,8,FIRE AND SWORD,17.14,0,21.09,1,,0.01092722,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,23618195,2,ULTRA BLISS,18.48,0,25.04,0,,0.014176452,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,36120656,6,PELICAN FLY,39.21,0,37.97,0,,-0.000832883,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,36496779,1,POLKA DELIGHT,13.35,0,5,1,,-0.125093633,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,37797449,7,SPIRIT KING,20.75,0,50,0,,0.028192771,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,38256365,4,ABDICATE,11.4,0,38.29,0,,0.061602819,,,
5/01/2024,Newcastle,R5 1609m Pace M,5,223162575,40686001,9,ROCLEA IMAGE,29.35,0,50,0,,0.01407155,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,20261298,3,CAYMANGONE,16.57,0,371.45,0,,0.057657878,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,22970705,4,ROBYN TAYLOR,19.65,0,557.74,0,,0.049097635,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,28281711,2,THREE SMOOCHAS,17.38,0,21.19,1,,0.010345328,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,28368744,1,HASLER,4.93,0,7.6,0,,0.071260809,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,40040645,6,IDEAL MONDO,10.64,0,8.02,0,,-0.030703317,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,42335878,5,CONFUSE ME,11.74,0,51.44,0,,0.065738751,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,42998362,8,THE MIGHTY MONDO,9.94,0,5.41,1,,-0.084239262,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,47214296,10,FOUR STAR LINCOLN,5.1,1,5.12,1,,0.000765931,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,49089549,9,MISS HATTIE,9.34,0,23.27,0,,0.064092595,,,
5/01/2024,Newcastle,R6 2030m Pace M,6,223162577,55209045,7,AVAIDEN,21.99,0,4.62,0,,-0.170975,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,675085,6,CRACKER BARREL,12.02,0,30.21,0,,0.050093054,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,23202317,1,NOWORRIES,25.07,0,110,0,,0.030797404,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,38514640,5,HOT JIVING,25.48,0,63.67,0,,0.023540484,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,41488606,2,COOINDALAI,12.52,0,322.9,0,,0.07677527,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,41947713,3,TARIFA GIRL,21.41,0,300,0,,0.043373813,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,49740908,4,SECRET WISH,10,1,34.57,1,,0.071073185,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,51296163,8,TAFL MOVE,22.6,0,60.79,0,,0.027797714,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,64091854,7,TOUGH NUT TEEJAY,4.38,0,2.02,0,,-0.266739003,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,64536611,9,OUR ULTIMATE IVY,6.41,0,3.22,1,,-0.154552766,,,
5/01/2024,Newcastle,R7 2030m Pace M,7,223162579,64536612,10,CORLETTE,5.48,0,9.47,1,,0.076885131,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,3683682,4,ACAPELLA,18.12,0,15.67,0,,-0.008628571,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,8655344,8,SEACRAFT,49.55,0,235.03,0,,0.015926859,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,40112106,1,OUR LUCILLE,10.88,0,28,0,,0.056197479,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,43658806,2,SUMMER ROCKSTAR,3.7,0,4.24,1,,0.034421214,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,57882803,3,GOTTADOBETTOR,10.97,0,10,0,,-0.008842297,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,62403279,6,CRUZNFRANKIE,20.58,0,50.22,0,,0.028678479,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,64536613,5,SHEZA REBEL,3.55,1,6.1,1,,0.117755715,,,
5/01/2024,Newcastle,R8 1609m Pace M,8,223162581,64536614,7,OHWHATIWOULDGIVE,7.07,0,2.26,1,,-0.30103516,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,51661082,5,ALISKI,17.1,0,261.48,0,,0.054655148,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,55210965,6,NIFTY SCHOOBEE,13.33,0,25,1,,0.035018755,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,62072209,4,LITTLE COOL,11.76,1,11.49,1,,-0.001998188,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,63648361,7,KAMIKAZE SCOOB,7.95,0,15.41,0,,0.060893237,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,64547625,1,RISSA ROCKS RED,3.05,0,3.55,0,,0.046178712,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,64547626,2,MADEABLUE,10.14,0,31.07,0,,0.066433942,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,64547627,3,TINNYSMEDAD,22.23,0,41.3,1,,0.02077118,,,
5/01/2024,Wagga,R1 1740m Pace M,1,223164491,64547628,8,MILLWOOD GRACE,5.42,0,6.77,0,,0.036791358,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,399129,6,CONSIDER IT DONE,10.27,0,3.85,1,,-0.162369276,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,42036001,1,DOUBLE MACH,17.59,0,100,0,,0.046850483,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,42209969,3,SPORTY BANYULA,5.82,1,4.46,1,,-0.052393941,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,51478106,2,BIDGEE BABE,9.98,0,21.07,0,,0.052739556,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,52436405,7,THANK YOU SAUL,18.47,0,38.48,0,,0.028154326,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,54378725,4,DELIGHT TO WATCH,17.86,0,36,0,,0.028213264,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,64092038,5,CENTOFELLIE,2.53,0,2.25,1,,-0.049187527,,,
5/01/2024,Wagga,R2 1740m Pace M,2,223164493,64547629,8,MOTHERS DELIGHT,14.62,0,153.37,0,,0.061879273,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,1386094,7,BURTON,15.77,0,28.35,1,,0.028138172,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,26433574,2,SAX PLAYER,13.16,0,403.21,0,,0.073507745,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,28286369,1,LIGHT UP LILY,15.5,0,210.07,0,,0.059755811,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,36621396,4,TIPPING POINT,7.43,0,12.55,0,,0.054908227,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,50854227,5,DAT LOVELY,6.73,0,2.9,0,,-0.196239176,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,64547630,3,BONJORGE,6.34,0,13.02,0,,0.080923791,,,
5/01/2024,Wagga,R3 1740m Pace M,3,223164495,64547631,8,MY ULTIMATE HARRY,2.82,1,2.13,1,,-0.114873639,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,941726,4,HILLY,11.48,0,19,0,,0.034476435,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,7280060,3,FIFTYSHADESOFHAY,33.8,0,19.88,0,,-0.020716012,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,22043556,7,LUVTOO,3.98,0,2.25,1,,-0.193188163,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,28572204,2,GLAMOUR FOX,6.31,0,6.8,0,,0.011419782,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,38697721,1,KAMENDABLE FEELING,9.03,0,195.45,0,,0.105625573,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,41602840,5,NIFTY RONALD,9.79,1,11.22,1,,0.013018486,,,
5/01/2024,Wagga,R4 1740m Pace M,4,223164497,46814647,9,CALL ME DRAGON,3.84,0,5.3,0,,0.071737421,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,6674948,3,IMPERIOUS,9.72,0,37.62,0,,0.076299053,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,12287506,10,BLUES TERROR,30.64,0,400,0,,0.030137076,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,17617902,2,MAJOR HUSS,9.68,0,4.98,1,,-0.097497428,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,27329186,9,RINGOS A STAR,42.29,0,17.5,1,,-0.033496605,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,38335703,5,TAKE A HIKE,3.26,0,5.6,0,,0.128177038,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,39454813,6,TIGER LOU,17.72,0,21,0,,0.008814361,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,42576024,4,BETTORS MOON,14.72,0,40.24,0,,0.043083888,,,
5/01/2024,Wagga,R5 2270m Pace M,5,223164499,49979080,1,OHANA DANCER,3.26,1,2.27,1,,-0.133780168,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,8911645,8,DRESSED IN GOLD,7.51,0,19.93,0,,0.082980178,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,19486626,1,PLAN CE,18.74,0,10.12,1,,-0.045452436,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,25864963,5,THE TALK,15.96,0,20,0,,0.012656642,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,35803317,4,MOSSMAN,6.03,0,5.69,0,,-0.009909445,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,38448948,3,ALWAYS BE CHLOE,11.79,0,8.31,1,,-0.035519301,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,40598066,7,YUM CHA,11.3,0,40,0,,0.063495575,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,41376607,2,BETTORS HOPE,10.71,1,7.43,1,,-0.04121882,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,51151240,9,FRESKOS ART,43.67,0,256.56,0,,0.019001292,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,52622059,6,MARY MOURNE,12.57,0,11.05,0,,-0.010943243,,,
5/01/2024,Wagga,R6 1740m Pace M,6,223164501,64547632,10,VAN SHARD,4.63,0,3.48,0,,-0.0713736,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,25178683,8,THE TEXAS RANGER,11.16,0,15,1,,0.022939068,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,28339093,3,BROOKLYNS BEST,54.55,0,178.47,0,,0.012728623,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,35921164,7,EMMAS BOY,11.66,0,6.31,0,,-0.072715312,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,41653833,6,DANCE ADDITION,3,0,6.3,1,,0.174603175,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,42290870,1,TEDDY FEELS GOOD,8.17,0,27.72,0,,0.086323985,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,44186431,2,JEKAMIAS,8.8,0,15.5,0,,0.049120235,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,46080704,5,SKITTLE BOMB,7.37,0,2.04,0,,-0.354510868,,,
5/01/2024,Wagga,R7 1740m Pace M,7,223164503,50911210,4,LIGHTNING BABY,9.87,1,13.17,1,,0.025386978,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,17006395,1,SHAWAMI LASS,12.12,0,64.76,0,5.8,0.06706662,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,23494683,5,POLLY PEACHUM,25.79,0,219.68,0,11.14,0.034222643,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,30467396,6,SPORTS WRACK,13.77,0,408.72,0,18,0.070174978,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,39317041,2,HARLEY BLUE,11.21,0,13.5,1,1.96,0.015131992,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,45591585,3,PETE MITCHELL,19.99,0,102.01,0,7.2,0.040222052,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,54369090,8,DEEWHY,13.31,0,34,0,3.75,0.045719715,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,62145110,9,STARZZZ DESTINY,6.04,0,10.9,1,1.76,0.073819795,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,64521227,4,SOHO HONEY RIDER,3.31,1,1.33,1,1.08,-0.449764896,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,64521228,10,CLARENDEN EXPRESS,12.86,0,97.57,0,7.8,0.067511446,,,
6/01/2024,Bendigo,R1 1650m Pace M,1,223189511,64521229,11,OZZIE JOYBELL,21.61,0,160,0,10.5,0.040024873,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,12525489,5,SHAQ,12.54,0,110,0,11,0.070653907,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,19832866,12,CEE CEE IN AMERICA,81.16,0,190,0,23,0.007058183,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,25064161,1,BETTER EXCLUSIVE,12.38,0,31.28,1,5.46,0.048806135,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,41575580,2,MY ULTIMATE BILLY,8.09,0,20.18,0,4.86,0.07405538,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,41762314,8,ILLAWONG AWESOME,10.17,1,15,1,3.01,0.03166175,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,46676000,13,ROCK PHONE,26.79,0,95,0,11.5,0.026801045,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,49460332,7,NORMS LADY,7.01,0,5.44,1,1.84,-0.041170177,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,50522451,10,DANCE AWAY,11.61,0,2.9,0,1.4,-0.258694942,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,51659813,6,BIZZNESS CLASS,10.97,0,43.69,0,8.6,0.06826917,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,55713905,4,MICHEN ROY,19.56,0,120,0,14.5,0.042791411,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,59620578,9,JOELITA,9.5,0,89.5,0,24.42,0.094089974,,,
6/01/2024,Bendigo,R2 2150m Pace M,2,223189514,64521230,11,HY LEINVINCIBLE,10.94,0,6.6,0,2.06,-0.060107473,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,601668,5,MADIGAN,3.55,0,3.03,0,1.39,-0.048342862,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,4598985,4,YAHOO,5.56,0,6.13,0,2.1,0.016723978,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,13434365,9,SAMMYS IDEAL,40.64,0,77.14,0,8.83,0.011642856,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,22553952,7,BELIEVE IN FOREVER,16.11,0,160,0,13,0.055823246,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,40050401,2,ROLL WITH RON,10.78,0,70,0,9.2,0.078478664,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,42729314,10,CAPTAIN CONFETTI,62.24,0,95,0,9.6,0.005540522,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,45897955,1,ANOTHER NIEN,6.5,1,3.23,1,1.37,-0.155751369,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,60735784,11,JOHN MCLEAN,8.86,0,39.18,1,5.5,0.087343591,,,
6/01/2024,Bendigo,R3 1650m Pace M,3,223189517,62064563,8,RAKERO SLAMMER,13.14,0,8.6,1,1.93,-0.040175569,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,508478,3,GOLDEN SUNSET,8.75,0,49.8,0,9,0.094205393,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,6036601,7,REVELSTOKE,8.54,0,8.6,0,2.42,0.000816949,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,8467940,9,HOT TO TROT,24.2,0,10.77,0,3,-0.051528197,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,13268118,4,ANYWHERE HUGO,41.97,0,33.68,0,6.2,-0.005864669,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,28572208,2,LOVE GUN,5.74,0,6.24,1,2.04,0.013959618,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,35460716,5,KEAYANG XENA,12.23,0,38,0,6.6,0.055450359,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,40878754,6,EGRET,4.12,0,3.88,0,1.66,-0.015013512,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,45321380,8,QUEEN OF QUEBEC,15.66,0,33.98,1,6.6,0.034427884,,,
6/01/2024,Bendigo,R4 1650m Trot M,4,223189520,48639103,1,HESALLMUSCLE,7.09,1,4.49,1,1.69,-0.081673426,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,1350193,1,VISIONARY,6.98,0,19.86,0,2.52,0.092914008,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,24730150,6,IM READY JET,6.43,0,9.46,0,1.78,0.04981275,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,25182085,3,TRAVEL BUG,25.03,0,472.39,0,26,0.037835163,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,27921943,4,QUEEN ELIDA,3.3,0,1.39,1,1.07,-0.416394157,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,37705454,7,SLEEPEE,51.78,0,356.57,0,28,0.016507977,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,42078079,8,MUFASA METRO,7.71,0,26.37,1,2.32,0.091779805,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,45897954,2,ARCEE PHOENIX,6.19,1,10,1,1.75,0.061550889,,,
6/01/2024,Bendigo,R5 1609m Trot M,5,223189523,54902094,5,EBONYS AVENGER,20.82,0,520,0,15,0.046107663,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,1107617,10,MELANION,11.26,0,6.02,0,2.36,-0.07730301,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,2951025,9,RADIUS,27.47,0,7.07,0,2.86,-0.105039367,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,23632614,1,ROSARITO MISS,12.03,0,9.28,1,2.46,-0.024633101,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,28073897,8,SLY TERROR,19.07,0,22.6,1,4.6,0.008190597,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,28672024,6,OZZIE BATTLER,13.99,0,222.44,0,28,0.066984034,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,37047776,3,SPRINGFIELD AFFAIR,10.98,0,22.2,0,4.5,0.046029636,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,38398319,5,MAJOR MANBAR,43.79,0,23,0,6.8,-0.020641997,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,47179529,2,UBETCHA TIGERPIE,7.72,0,7.05,0,2.18,-0.012310293,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,59957912,4,JILLIBYJACKSPARROW,3.11,1,4.69,1,1.74,0.108323792,,,
6/01/2024,Bendigo,R6 2150m Pace M,6,223189526,62327539,7,HES CHARLIES ANGEL,9.73,0,33.35,0,6.34,0.072789915,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,5148067,3,TRIPLE EIGHT,7.31,0,10.5,0,3.11,0.04156081,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,22033117,9,MAX DELIGHT,7.47,1,5.76,1,1.75,-0.039742303,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,24553973,8,HURRICANE HARLEY,12.37,0,8.2,1,2.12,-0.041110476,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,24810538,2,KOSIMO,29.21,0,83.5,0,19.8,0.022258803,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,28727711,7,CORRAVALLY STAR,13.52,0,32,0,6.6,0.042714497,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,41750068,5,ULTIMATE VINNIE,13.67,0,38,0,7,0.0468371,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,43155219,1,SERG BLANCO,4.9,0,4.8,1,1.93,-0.004251701,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,46447624,6,BEYOND DELIGHT,9.19,0,3.6,0,1.7,-0.16896385,,,
6/01/2024,Bendigo,R7 2650m Pace M,7,223189529,56646082,4,OUR VINCENT CAN GOGH,6.49,0,24,0,5.1,0.112416538,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,1291140,1,INTERPRETATION,26.65,0,40.7,0,10,0.012953428,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,1442057,9,MONA MIA,21.53,0,6.83,0,2.26,-0.099966066,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,25876734,3,LOTTIE MOON,15.14,0,16.78,1,4.6,0.006455442,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,27936821,8,NIKI NAH NAH,7.58,0,6.23,1,2.28,-0.028587522,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,34139674,5,ORBIE,19.79,0,19,0,4.3,-0.002101008,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,37507008,6,PARADISE VALLEY,4.62,0,5.13,0,1.91,0.021518443,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,44038535,2,MAJOR ANNIE,22.21,0,24.94,0,6.4,0.004928533,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,44343420,7,JILLIBY WILLOW,8.43,1,10.5,1,3,0.023385867,,,
6/01/2024,Bendigo,R8 1650m Pace M,8,223189532,50142773,4,IYLAC PAKARIA,3.48,0,4.14,0,1.66,0.045810428,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,241313,5,MERCENARY,14.86,1,18.88,1,4.21,0.014328649,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,26585913,1,BELLA LUCY,15.64,0,271.03,1,21,0.06024899,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,26635256,9,NAKED AMBITION,8.12,0,14.05,0,2.96,0.051978332,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,28491041,6,STAR DOWN UNDER,49.31,0,54.72,0,9.6,0.002005008,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,36087601,8,UTOPIA,4.45,0,2.62,0,1.37,-0.156960288,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,46991818,7,MORE WANTED,11.2,0,8.31,0,2.66,-0.031051229,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,48673143,2,ALDEBARAN BOYD,9.37,0,55,0,6.87,0.088541768,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,50168875,3,I DREAM OF MILLIE,8.21,0,31.22,1,4.6,0.08977193,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,61558061,4,SHAQ THE ANVIL,6.8,0,7.29,0,2.19,0.009884612,,,
6/01/2024,Bendigo,R9 2150m Trot M,9,223189535,62869573,10,EL RESAMO,28.02,0,12,0,3.25,-0.04764454,,,
